user_id, user_name, screen_name, status_id, created_at, time_integer, reply_num, retweet_num, favorite_num, content 
3108672359, Magic_AF, Magic AF, 1209499133016326145, 7:40 AM - 24 Dec 2019， 1577202039000， ， 2， 18， Mountain really flexin on Christmas Eve @MtRainierWatch #Seattle pic.twitter.com/nVgDgPrIxF 
1126145774, seattleukulele, SUPA, 1209539468698382336, 10:20 AM - 24 Dec 2019， 1577211656000， ， 1， 6， Happy holidays from the Seattle Ukulele Players Association! pic.twitter.com/NDiv0mKEiq 
469847871, SEAsports253, Jeff, 1209486444051361795, 6:50 AM - 24 Dec 2019， 1577199014000， ， 3， 11， Hey Seattle, let's fucking go pic.twitter.com/SWVUXa3zw6 
16672159, ProFootballTalk, ProFootballTalk, 1209361492878839814, 10:33 PM - 23 Dec 2019， 1577169223000， 23， 56， 372， Marshawn Lynch: We've got unfinished business in Seattle https://wp.me/p14QSB-bmjC 
910869050, JBieberiscoming, The Bieber's, 1209566930597642245, 12:10 PM - 24 Dec 2019， 1577218203000， 1， 1， 3， The first show of Justin Bieber's tour will be on May 14 in Seattle, WA at Centurylink Field with seating for 72,000 people #Bieber2020pic.twitter.com/dztGFihVAk 
70744212, gbellseattle, Gregg Bell, 1209335294664663040, 8:49 PM - 23 Dec 2019， 1577162977000， 11， 59， 483， Beast Mode is back. Agent for Marshawn Lynch confirms the 33-year-old Super Bowl-champion RB for Seattle in 2013 has signed a contract to rejoin the #Seahawks for Sunday night's NFC West title game and next month's playoffs. It's happening https://www.thenewstribune.com/sports/nfl/seattle-seahawks/article238684718.html … @thenewstribune 
900796459821477892, xxCaipi82xx, Mario, 1209599479877439488, 2:19 PM - 24 Dec 2019， 1577225963000， 1， ， 8， I had a special gift in the mailbox today. Many thanks for this surprise to Santa Claus from Seattle.  pic.twitter.com/VXpOdwPpyB 
1177762711079227394, luna_sinrock, LUNA😈😈, 1209602277071151105, 2:30 PM - 24 Dec 2019， 1577226630000， 2， 1， 23， Im here only till 7pm!We will be closed to tomorrow so dont miss your present today 6815 Rainier Ave S seattle pic.twitter.com/OahryuyfJl 
356983187, TickPick, TickPick, 1209529308076814336, 9:40 AM - 24 Dec 2019， 1577209233000， 5， 123， 237， Justin Bieber has announced the release of new single ‘Yummy’ and a massive 2020 tour! The tour starts May 14th at CenturyLink Field in Seattle and wraps up September 26th at MetLife Stadium in New Jersey.#BieberIsBackTODAY #Bieber2020 
841141311189147648, eastgaysian, ming!, 1209577194453753856, 12:50 PM - 24 Dec 2019， 1577220650000， 1， 3， 7， come to the lenin statue in seattle in 20 minutes for an ass kicking pic.twitter.com/SxtDt1PYoP 
