id, x, y, freq, label
3160, 52.266113, 18.782427, 6, technically
3161, -53.839916, -4.641575, 22, businessmen
3162, 6.896388, 52.431736, 6, immigrant
3163, 28.350208, 43.396770, 6, beauty
3164, -51.556137, -20.104404, 18, potential
3165, 39.567093, 42.517124, 8, utopia
3166, 32.322300, 40.480682, 8, theodore
3167, -55.749718, -32.196251, 18, winthrop
3168, -52.998806, -38.270046, 24, degree
3169, -58.705563, -31.509293, 20, traveled
3170, 23.956383, 57.632790, 8, region
3171, 22.702417, 47.497242, 6, canoe
3172, 37.601116, 36.385021, 6, saddle
3173, -46.611942, 37.669033, 14, mountains
3174, -39.574265, -20.684660, 34, daily
3175, 56.665974, -11.007685, 8, newer
3176, -42.149372, 1.672019, 18, growth
3177, 61.937286, 19.645042, 6, elaborate
3178, 5.598509, 66.650543, 8, systems
3179, -11.007538, 51.963886, 8, loggers
3180, -55.559509, -6.189178, 16, driven
3181, -9.463514, 43.499222, 16, guide
3182, 30.773529, 53.151161, 4, tribe
3183, 42.094051, 34.720806, 6, colored
3184, -4.970286, -44.367222, 46, brown
3185, -53.673965, 13.507342, 22, smoke
3186, -63.873371, 17.673830, 18, lasted
3187, 33.963120, 53.306602, 10, cleaning
3188, 38.920067, 42.333450, 6, practiced
3189, 4.830317, 38.216354, 10, separatism
3190, 32.936657, 60.411213, 8, communal
3191, 45.836033, -11.831240, 10, separatist
3192, -17.767105, 58.736500, 10, farm
3193, -10.643250, 52.072849, 10, analyses
3194, 60.391850, -10.455961, 6, crusaders
3195, 47.418182, -51.992226, 6, cru
3196, 56.754089, -42.881393, 6, capitalize
3197, -45.115620, -53.034256, 30, growing
3198, -2.804985, 45.642540, 12, shape
3199, -40.276230, 37.054890, 12, architecture
3200, 14.885934, 22.994217, 2, tribune
3201, -7.374054, 53.287586, 10, tower
3202, -53.408833, -33.834381, 24, bright
3203, -5.836734, 44.601372, 8, articulate
3204, 23.537144, 50.006016, 12, climax
3205, -3.397551, 55.838741, 10, ear
3206, 13.552108, 57.071903, 10, lier
3207, 10.387138, 59.116966, 12, divine
3208, -20.815872, -51.551170, 44, roger
3209, -47.922485, -10.198757, 22, sale
3210, -54.938206, 35.344311, 18, conviction
3211, 57.153328, 19.536179, 8, engineer
3212, -13.641152, -22.311237, 116, papers
3213, -38.142738, 43.118572, 12, urge
3214, 35.585133, 51.392521, 6, armed
3215, 28.006401, 55.994473, 8, iron
3216, -29.548660, 53.387714, 12, unfortunately
3217, -61.904507, 24.452482, 14, enterprise
3218, -56.056480, 1.835855, 18, col
3219, 0.051040, 56.911037, 6, lected
3220, -31.537729, 52.858940, 12, disliked
3221, 54.046143, -13.580612, 8, climbed
3222, 57.003975, -7.654294, 6, ride
3223, -4.341995, 55.048737, 14, crown
3224, -28.835148, 49.508465, 8, revealing
3225, -4.827398, -51.878376, 62, background
3226, -32.736412, 48.752865, 6, clad
3227, -43.470387, -54.709370, 22, except
3228, 29.980265, 55.596375, 8, array
3229, 28.415081, 49.685139, 6, waterfront
3230, 4.358338, -33.407185, 52, houses
3231, 7.891329, 51.623764, 6, perched
3232, -52.218651, 7.925325, 20, forming
3233, -12.210004, -64.685867, 46, car
3234, -60.977936, 13.384824, 14, cards
3235, -15.710886, -63.726025, 46, shows
3236, -48.537529, -35.812679, 32, promote
3237, -8.161357, -55.051739, 56, test
3238, -61.620003, 1.454519, 16, abuse
3239, -54.297283, 8.169182, 12, interests
3240, 5.568457, -46.101181, 66, vice
3241, 26.265442, 39.806667, 8, stake
3242, 55.967781, -5.610436, 6, wherever
3243, -44.562645, -33.035694, 14, duty
3244, 30.044357, 23.270912, 4, victories
3245, -41.008274, -17.999886, 28, chicago
3246, -62.428425, -24.457830, 26, morgan
3247, 44.308517, 30.616114, 6, promising
3248, -59.202278, 28.827230, 20, nearly
3249, -49.036808, 30.694927, 14, broke
3250, 28.810572, 50.198639, 6, graduate
3251, -1.820020, -41.904610, 40, mary
3252, -24.343292, -51.028515, 38, college
3253, -65.965027, -14.412269, 28, actor
3254, 49.253845, -48.924290, 6, foremost
3255, -46.851223, 24.318050, 16, rep
3256, -43.961010, 40.076111, 16, chaired
3257, -10.891095, 46.734299, 18, rev
3258, 55.866776, -44.379166, 6, oper
3259, -18.497194, 51.331573, 8, ated
3260, -40.104126, -18.927219, 18, mscua
3261, 31.305164, 12.482211, 48, uw
3262, 49.004631, -30.608051, 6, peer
3263, -64.612831, -20.046476, 22, copy
3264, -0.588486, -46.993153, 42, successful
3265, 50.605350, 35.498508, 8, round
3266, 4.043732, -50.667645, 38, hair
3267, 41.696457, 43.679527, 8, tie
3268, -63.117363, 9.297441, 22, suit
3269, 41.364456, -0.774296, 6, gloves
3270, -13.057571, -58.406731, 24, gray
3271, -47.896606, 18.110386, 16, silver
3272, -41.022125, -41.964046, 26, chain
3273, -28.583418, 56.045853, 14, forget
3274, -58.024719, 26.439745, 20, preferred
3275, -25.546547, -62.774822, 30, water
3276, 56.377899, 13.066507, 8, managing
3277, 0.999342, 45.839806, 12, barmaid
3278, 47.155865, -2.895239, 8, declaring
3279, -0.756330, 44.896191, 10, employed
3280, -52.532276, -32.265770, 22, combined
3281, 7.708011, 36.085545, 10, loss
3282, -68.538765, -19.180906, 22, enforcement
3283, 57.112125, 6.539875, 6, irrelevant
3284, -16.175241, -62.122639, 34, gold
3285, -22.597404, 32.986050, 12, destroyed
3286, -44.232758, -51.377335, 28, encouraged
3287, -22.610962, 32.916943, 10, restored
3288, -39.604935, 28.347094, 16, wealth
3289, 8.225297, 46.539509, 8, exploded
3290, 39.139400, 37.991970, 6, prohibitions
3291, 0.211942, 56.300060, 8, miners
3292, 46.179810, -49.354328, 6, boomed
3293, 59.007893, -8.858781, 6, goldsmith
3294, -44.218094, 33.792248, 18, drawing
3295, -64.112991, 14.176528, 16, sports
3296, -61.067982, -11.088654, 14, glass
3297, -8.365167, 52.697647, 10, plain
3298, -13.022345, -56.854813, 46, crowd
3299, 60.236366, 10.924389, 6, stretched
3300, 39.294590, 47.917217, 10, crowded
3301, -61.847858, -23.422905, 28, busy
3302, 6.601974, -42.844666, 46, table
3303, -47.699154, 26.951803, 10, occupied
3304, -56.632885, -25.296051, 16, painted
3305, -59.008881, 11.154094, 18, smiling
3306, -60.403217, 26.143087, 16, patrons
3307, 54.247501, -0.696603, 4, loud
3308, -27.653706, 57.808792, 12, song
3309, 28.340950, 47.214481, 10, awkward
3310, -43.621471, 37.146370, 14, laughter
3311, -40.101849, 40.153210, 10, shouts
3312, 16.913090, 48.462410, 6, impor
3313, 8.763526, 50.156960, 6, tant
3314, -17.536341, 57.634224, 4, ringing
3315, 63.310333, -26.095442, 4, hustlers
3316, 52.831650, -49.108955, 6, ming
3317, 11.778061, 54.585064, 8, industrial
3318, -20.563496, 34.650040, 18, represent
3319, 49.060043, 32.381760, 6, net
3320, -61.617447, 14.425111, 14, ted
3321, -62.308567, 16.126680, 14, amount
3322, 48.058048, 31.387619, 8, catering
3323, 2.275468, 56.833046, 8, verbal
3324, 59.276440, -43.024609, 6, negotiated
3325, -60.905464, -23.447397, 28, drama
3326, 46.826622, -26.918577, 6, unfolding
3327, -57.026028, -20.569777, 20, cost
3328, -53.235168, -45.926991, 26, secret
3329, 2.683874, -54.481796, 32, acting
3330, 62.801865, 11.679509, 8, staged
3331, -6.759578, 51.666134, 6, dancer
3332, 42.601116, 29.605221, 6, stripper
3333, 70.139122, -21.886736, 6, enforced
3334, -1.187532, -55.767269, 46, paying
3335, 17.819195, -13.120911, 0, cers
3336, -6.476286, -35.286377, 52, tim
3337, -65.737801, 0.673515, 18, walt
3338, 14.510994, 39.067963, 8, spin
3339, -8.505597, 52.731754, 12, marty
3340, -19.558708, -51.085361, 52, series
3341, -52.625809, 5.799948, 20, als
3342, 49.668251, -6.708409, 8, historically
3343, 2.961286, -56.181042, 44, feelings
3344, 53.294449, 1.508195, 6, tect
3345, 49.226505, -30.633350, 8, manage
3346, -36.579773, 40.321384, 12, ination
3347, -58.820137, 26.564569, 0, erence
3348, -2.145108, -46.719551, 66, win
3349, -46.133614, 47.115425, 14, sales
3350, 54.384274, 23.191368, 8, equipment
3351, -46.068367, 11.541383, 18, immediate
3352, -6.881324, -43.366230, 44, richard
3353, 18.805429, 21.518082, 10, berner
3354, 65.543083, 4.641675, 6, exercise
3355, -41.774151, 46.733124, 14, league
3356, -13.194253, -58.781036, 40, charges
3357, 56.921947, 14.794250, 8, whatsoever
3358, 18.031992, 33.708427, 10, jammed
3359, 55.410770, -46.805111, 6, prosecute
3360, -54.742004, 40.628113, 20, nineteen
3361, 57.329174, 3.776640, 6, involve
3362, 43.163181, 34.903793, 8, cleary
3363, -27.182793, -66.433662, 34, girl
3364, 30.584644, 50.051342, 6, alleyway
3365, 58.069397, -36.140427, 6, unsuccessful
3366, 60.225285, 4.211660, 6, flexible
3367, -46.662144, -21.354845, 30, elected
3368, -52.412899, -1.960143, 18, forces
3369, 45.688435, -39.346283, 6, suc
3370, 2.119810, -32.437199, 60, investigation
3371, -42.757935, 22.354673, 20, meredith
3372, -57.558022, 12.716979, 14, enforcing
3373, 46.719620, -39.990170, 8, incensed
3374, 21.095760, 55.910488, 8, tes
3375, 40.223339, 42.227554, 6, tifying
3376, -66.719055, -11.505754, 28, influence
3377, 60.704037, 15.279194, 6, bribes
3378, 45.007431, 42.155914, 6, shotgun
3379, -11.884395, -5.927594, 102, tom
3380, 11.180367, 36.371754, 14, killed
3381, 54.903591, -1.592799, 6, scheme
3382, 13.617067, 36.379063, 12, preacher
3383, -59.060150, 2.845208, 14, beneath
3384, 57.277561, -7.382023, 6, presbyterian
3385, 64.904106, 1.532155, 8, georgia
3386, 61.859730, 18.669039, 6, prince
3387, -56.240028, 13.748098, 20, speakers
3388, 22.073298, 53.814049, 6, sermons
3389, -45.677067, 42.247715, 12, fairly
3390, -45.522190, -1.271784, 22, humor
3391, 3.349434, 32.577354, 16, field
3392, 40.982327, 13.772802, 10, spiritual
3393, 4.021531, -32.464478, 60, christian
3394, -41.631931, 21.460461, 12, marching
3395, -0.251721, -61.721291, 62, things
3396, -0.415912, 41.194736, 8, regarding
3397, -54.495056, -36.610909, 22, prostitution
3398, 41.879654, 19.472147, 8, bodies
3399, -49.397610, -41.107861, 24, bers
3400, -12.722567, 36.354675, 0, tra
3401, -60.710766, -14.932405, 22, hell
3402, 57.422348, -7.319914, 6, insti
3403, 60.862141, -5.572937, 6, pit
3404, -42.896782, -28.476160, 22, vision
3405, 3.794574, 56.540131, 14, dare
3406, -0.097649, 57.667568, 18, walls
3407, 18.050825, 43.187408, 10, sive
3408, -65.117104, -9.792068, 20, quiet
3409, 10.877774, 45.688038, 10, progressive
3410, 56.251060, 20.173874, 6, guidance
3411, 9.237823, 58.490700, 10, command
3412, -2.520428, 40.629128, 8, removal
3413, 41.819111, -5.072415, 6, tenderloin
3414, -4.042679, 42.689217, 10, jackson
3415, 63.888908, -7.590161, 8, avenues
3416, -50.936672, -10.189975, 22, larger
3417, -37.178089, 36.522556, 14, attracted
3418, 42.341282, 13.725428, 6, fascination
3419, -57.993893, -24.710835, 16, vicious
3420, -15.317185, 43.433186, 8, wilbur
3421, -57.112129, -10.657360, 14, chapman
3422, -30.700565, -46.056206, 38, organizing
3423, -58.243919, 24.303198, 16, tent
3424, -59.562965, -4.262210, 16, sending
3425, 6.748199, -38.877655, 56, homes
3426, -21.812435, 53.751648, 10, depraved
3427, 38.262020, 48.494415, 10, preach
3428, -12.154593, 40.406494, 10, followers
3429, -9.310091, 60.432014, 8, heavy
3430, -7.966461, -62.532948, 52, queen
3431, -56.295658, 7.382419, 12, anne
3432, -27.623329, 49.775719, 10, democrat
3433, 45.905247, -6.249310, 8, developing
3434, 17.099817, 44.052223, 10, neigh
3435, 43.413982, 27.233610, 6, borhood
3436, 6.504093, -35.826714, 72, safe
3437, -30.567038, -42.563637, 26, mail
3438, 0.159257, 37.608467, 10, herald
3439, -7.019897, -28.519983, 64, reform
3440, -45.924160, 8.807748, 14, version
3441, 53.980698, 14.145435, 6, engineered
3442, 52.048870, -33.647163, 0, rage
3443, -59.731922, -4.917317, 20, programs
3444, -2.324608, -51.144272, 38, poor
3445, 59.057018, 17.319256, 6, zeal
3446, 70.614128, -21.597076, 6, ior
3447, 61.257835, 3.436377, 6, embarrassing
3448, 57.387707, 21.028301, 6, spy
3449, -1.562868, -32.326355, 0, cials
3450, 2.227046, 33.394142, 10, twice
3451, -3.817064, -36.691879, 62, director
3452, -55.398788, -11.346489, 22, bureau
3453, -14.238910, -61.893044, 38, fbi
3454, -12.885379, 45.077820, 12, badge
3455, -36.743187, 43.002666, 14, assist
3456, 29.942213, 44.262623, 8, tactfully
3457, 18.227528, 55.433319, 10, declined
3458, 19.350702, 21.156078, 10, patriarch
3459, -32.745609, -55.679340, 34, denounced
3460, -21.704962, 59.112869, 8, tool
3461, 63.035378, -8.963763, 6, bent
3462, -21.014320, -49.596298, 48, attack
3463, 15.836823, 49.103901, 8, resented
3464, -53.169624, -32.533230, 28, trouble
3465, -39.327351, -59.899956, 28, reforms
3466, -47.140633, 39.449261, 14, letting
3467, -43.119904, -28.967436, 30, ministers
3468, -62.706875, -6.207022, 18, explicit
3469, 56.109970, 13.911898, 6, tum
3470, -55.253143, 30.062889, 12, parties
3471, 56.874760, -45.352188, 6, consented
3472, -59.506142, 27.231913, 18, collecting
3473, -15.876782, -64.326584, 34, evidence
3474, -57.492836, -25.508997, 20, indicate
3475, 58.178089, -4.445884, 6, sheets
3476, -5.331892, 52.087200, 10, alleged
3477, -53.031181, 29.231619, 10, freight
3478, 58.330746, 36.692097, 8, participants
3479, 68.209221, -12.588758, 6, stool
3480, 52.577061, 10.012119, 6, kenneth
3481, -45.955441, 39.607651, 10, mackintosh
3482, 52.438908, 16.740803, 10, selection
3483, -3.035515, -55.323460, 32, vanderveer
3484, -62.396809, 5.860079, 22, deputy
3485, 55.636322, 12.926589, 6, stanford
3486, 43.957947, 26.425785, 14, develop
3487, -48.224106, 11.305863, 12, lowell
3488, -42.445339, 40.915382, 10, hawley
3489, -40.071716, 40.906002, 8, potts
3490, -52.529572, -2.009948, 20, counsel
3491, 6.233091, 51.466686, 8, damned
3492, 50.558460, 25.777483, 6, fascinated
3493, -66.002144, -14.503702, 22, operated
3494, -66.558304, 23.105646, 24, truly
3495, -57.324192, 29.662043, 14, suggest
3496, 58.964848, -34.016148, 6, cution
3497, 45.025112, 36.626736, 6, curiosity
3498, 25.192438, 31.589096, 12, crusade
3499, -60.440842, 12.915829, 18, illegal
3500, -1.972937, -36.324905, 52, pat
3501, -62.696026, 16.930471, 14, morrow
3502, 52.552837, -16.324535, 8, venereal
3503, 9.163040, 61.355721, 14, alfred
3504, -41.918858, -57.882614, 22, franseen
3505, -43.987915, -41.658119, 26, clearly
3506, -63.766266, 17.048067, 0, davit
3507, 42.545517, 17.740139, 4, examined
3508, -27.236454, 48.870548, 6, sheet
3509, -3.327403, 63.616535, 8, vaseline
3510, -24.507168, 59.297146, 12, semen
3511, -58.614326, -25.936291, 26, explain
3512, -9.626932, 55.056805, 10, bottle
3513, -0.944653, 45.055721, 14, produce
3514, 55.369576, 16.069881, 10, boss
3515, 37.586216, 31.318867, 8, reluctantly
3516, 35.722752, 48.763550, 8, stated
3517, 52.736446, 21.022295, 8, prior
3518, -1.848461, -26.186300, 0, ce
3519, -37.933010, 42.949738, 14, legitimate
3520, 46.414993, -50.404991, 6, extensive
3521, -0.310391, 68.648651, 12, impossible
3522, 9.598507, 59.960979, 6, ninety
3523, -39.628864, -48.864140, 32, portland
3524, -36.932995, 51.982395, 8, philip
3525, -16.733627, 59.741619, 8, mcguire
3526, 23.273249, 38.884785, 8, sodom
3527, -24.245928, -68.941055, 38, longbottom
3528, 49.612209, 12.741480, 8, behalf
3529, -43.120216, 38.367390, 14, yards
3530, -18.072575, -54.351604, 40, calls
3531, 9.841084, 60.820034, 12, jenner
3532, -13.774801, 43.459099, 16, daughters
3533, -24.454494, 31.780472, 12, afternoon
3534, 53.091324, -25.384092, 8, curious
3535, 47.402336, 44.385223, 12, plead
3536, 52.310562, 16.453802, 6, spink
3537, -10.936487, -64.272789, 60, getting
3538, -62.405930, 9.807049, 18, surrounding
3539, -20.322098, 52.617565, 12, definitely
3540, 65.123352, 1.020042, 6, incorrigible
3541, -57.973667, -10.941838, 18, honest
3542, -58.802589, -19.743273, 16, entering
3543, -43.930725, -30.213718, 24, store
3544, -0.686916, 55.093731, 10, credible
3545, -61.538494, -15.194974, 34, anyway
3546, -4.340502, -58.859383, 36, hot
3547, 28.010536, 52.144737, 10, confessed
3548, 56.907875, -42.079815, 6, curse
3549, -54.204334, 9.241230, 24, pressure
3550, 55.391556, 1.908634, 8, ini
3551, 61.966408, -4.402678, 14, mistake
3552, -37.757717, 51.685005, 12, corbett
3553, -53.648994, 31.981842, 16, opportunity
3554, -54.204960, -18.977821, 26, demand
3555, 64.596550, 9.898903, 8, frightened
3556, 55.867603, 6.396023, 0, davits
3557, 63.704918, 2.213375, 8, swore
3558, -14.849388, 56.095673, 6, indecent
3559, -33.661125, -56.282578, 28, assault
3560, -61.833385, 14.428248, 22, replace
3561, -13.699815, 38.390724, 14, writ
3562, -30.401123, 45.256523, 8, resisting
3563, -46.956470, 20.353998, 16, housed
3564, -7.311397, -9.225299, 90, fire
3565, -42.201088, 4.726230, 18, sullivan
3566, -38.445248, 39.870663, 14, cre
3567, -45.162945, 14.343282, 14, dominated
3568, -28.964464, 41.217213, 18, agenda
3569, -4.414675, -58.031647, 48, plan
3570, 44.434826, 22.791317, 6, thereby
3571, -8.811135, -59.671333, 44, proposed
3572, 14.545897, 33.299023, 10, regional
3573, -53.241837, -38.743629, 26, contained
3574, 29.388544, 38.937325, 12, firm
3575, 26.942045, 45.895836, 8, propose
3576, -2.506699, 59.472858, 12, pushing
3577, 25.106981, 20.955534, 6, scope
3578, 47.757118, -14.067427, 10, outlawed
3579, 30.008823, 47.475887, 10, instructed
3580, -35.985222, -47.430180, 32, activities
3581, -56.569824, -22.097441, 18, games
3582, 15.244103, 53.868221, 8, sundays
3583, -56.683453, 29.754622, 14, felony
3584, -61.806190, -3.430907, 20, lewd
3585, 43.247097, 36.469723, 6, swim
3586, -49.535923, -44.128948, 20, naked
3587, -64.003319, -22.853048, 22, lake
3588, -56.873535, 29.568857, 20, adult
3589, -54.083565, -34.521568, 20, unless
3590, 37.941486, 15.256859, 6, neglect
3591, -3.319933, 48.352531, 8, ply
3592, -22.073477, -52.484913, 36, section
3593, -67.169777, -7.143256, 12, tongue
3594, -35.581638, -57.583355, 44, dead
3595, -54.848053, -35.971165, 24, allies
3596, -64.197563, -8.639347, 24, gradually
3597, -57.882385, -27.360165, 18, narrow
3598, -52.609856, 40.381287, 10, cus
3599, -56.102222, -39.664829, 24, doubt
3600, -50.413544, 34.443832, 16, removed
3601, 44.717182, 21.837681, 6, requirement
3602, 60.751225, 25.137939, 8, kiss
3603, 65.937965, 0.047369, 4, maximum
3604, -57.901123, 20.026434, 18, earned
3605, -26.791983, 42.257290, 10, banning
3606, 49.827686, 12.107876, 4, prohibited
3607, -55.114349, -47.260609, 22, immoral
3608, 6.784193, 50.329674, 12, heat
3609, 69.045692, -20.992758, 6, sev
3610, -57.600266, 19.795650, 16, sections
3611, -37.751835, -33.468224, 32, omnibus
3612, -47.001232, -49.473995, 28, chamber
3613, 29.864784, 55.528572, 8, mitted
3614, 41.441326, 41.735115, 8, apartments
3615, 14.173676, 39.083809, 0, pu
3616, 50.787785, -28.236973, 6, precisely
3617, -3.751124, 62.773037, 8, intrusion
3618, 54.417999, 14.960859, 6, enactment
3619, -38.020729, -17.577129, 26, docket
3620, -21.974344, -62.400990, 30, views
3621, 70.191483, -26.954403, 8, dockets
3622, -20.987164, 58.587574, 14, felonies
3623, 1.699414, 57.338470, 22, attorneys
3624, -9.573266, -8.860766, 130, report
3625, -56.028194, -20.976572, 24, coast
3626, 60.172951, -41.283478, 6, terrible
3627, -61.793270, -11.434920, 22, anybody
3628, 38.171539, 42.060963, 6, antone
3629, -66.938568, -2.779551, 18, mor
3630, 43.627522, 44.258247, 10, timmons
3631, -20.867823, 60.573181, 12, frederick
3632, 4.249321, -30.738668, 50, evans
3633, -0.370936, -55.712303, 26, paxman
3634, -3.653428, -30.191589, 108, association
3635, 60.249035, -18.294132, 6, jurors
3636, -1.878969, 60.453953, 8, convincing
3637, 42.235737, 36.269054, 6, impersonator
3638, -51.314190, 43.734467, 12, habits
3639, -63.322441, -6.379354, 18, broken
3640, -46.751648, 1.364075, 22, elections
3641, 39.322449, 42.326611, 6, mercer
3642, 66.808220, -23.466627, 6, harassing
3643, -58.679230, 30.736002, 12, harry
3644, -54.930359, 31.395323, 12, douglass
3645, -48.912167, 11.742853, 16, recommended
3646, -43.490273, -42.062927, 18, russell
3647, -1.195941, 57.280796, 6, spitler
3648, -54.464256, 32.347755, 12, morrhauser
3649, 11.090549, 48.457165, 6, ora
3650, 14.831248, 39.141487, 6, spriggs
3651, -0.221965, 35.622761, 10, endorsement
3652, 57.138332, -35.583302, 6, pulpit
3653, -42.992077, 21.734865, 14, save
3654, -65.610916, -20.259142, 22, asylum
3655, -21.459963, 36.222851, 8, clean
3656, 31.983379, 24.201815, 6, undesirable
3657, 59.669628, 37.475937, 8, bol
3658, 65.147690, -10.989153, 6, corruption
3659, 20.490570, 55.418495, 8, ostensibly
3660, -30.053164, 44.118324, 8, ington
3661, 50.872456, -25.306660, 6, bannick
3662, 5.358143, 66.608269, 8, bringing
3663, -37.336967, 42.214268, 12, credit
3664, -40.491474, 38.564396, 12, path
3665, 42.088303, 20.693884, 6, heed
3666, -44.264553, 2.041366, 26, hurt
3667, -55.760403, -4.497886, 16, peace
3668, -44.184883, 37.318687, 14, depression
3669, -28.328899, -55.103386, 40, threat
3670, 57.918289, -43.804905, 6, bounds
3671, -3.634533, -33.674637, 80, warren
3672, 0.383292, 58.764317, 10, rob
3673, 7.210948, 57.768162, 12, addicts
3674, -64.016205, 3.177640, 18, pressed
3675, -52.344528, -36.949295, 18, inmates
3676, -33.053883, 27.052013, 22, riot
3677, -2.532910, -56.249367, 36, food
3678, 0.645312, 58.384098, 14, machine
3679, -38.358341, -54.220066, 16, gun
3680, -10.187659, 52.667137, 8, nightmare
3681, -37.124123, 37.955212, 12, reinforced
3682, -57.908680, 15.945637, 20, husband
3683, -8.044869, 57.018658, 12, method
3684, -5.248071, 45.955753, 16, belonged
3685, 47.524139, -20.988140, 6, sits
3686, -48.014633, 4.071691, 24, harborview
3687, -65.209190, -21.145428, 20, mentally
3688, -2.991774, -55.752090, 62, ill
3689, -23.028152, -60.590698, 52, morning
3690, 46.591702, 40.167953, 10, screaming
3691, -35.083439, -52.847530, 20, van
3692, 64.708786, -25.245420, 6, duwamish
3693, -32.251953, -58.301781, 30, playing
3694, -64.239326, -0.380089, 14, olympic
3695, -60.065369, 12.157416, 14, drove
3696, -26.807348, 46.993027, 12, sight
3697, -57.235577, -12.892357, 24, comment
3698, 62.546383, 19.673744, 6, traditionally
3699, -47.236015, 44.148895, 14, feminine
3700, -59.544094, -25.072424, 18, wear
3701, -55.774242, -12.604321, 20, publicity
3702, -34.847168, 37.562191, 10, photos
3703, -50.012413, -49.709450, 36, ignored
3704, -55.959724, -28.839018, 14, dresses
3705, 42.882160, 38.059566, 6, opted
3706, -13.890327, -64.263809, 26, blue
3707, -10.079500, 53.449776, 12, jeans
3708, -59.018532, 13.947508, 16, masculine
3709, -45.229492, -34.094837, 12, shirt
3710, 60.747368, -32.011044, 6, cigarette
3711, -21.312771, 42.298130, 12, est
3712, -57.925564, -40.597572, 36, remember
3713, -37.681625, -53.237049, 36, autobiography
3714, 57.535862, -45.031597, 6, closest
3715, 63.016434, 17.993280, 8, dates
3716, 36.777431, 45.065121, 6, resulted
3717, 53.489716, -15.439281, 6, prefer
3718, -50.626602, -1.707531, 26, complaints
3719, -33.439167, -45.774864, 32, commitment
3720, 0.077525, 37.274529, 10, observation
3721, -53.521252, 26.404966, 20, symptoms
3722, -19.338453, 60.226883, 14, treatments
3723, 10.640558, 45.787197, 6, physically
3724, 50.198570, 17.012985, 6, electricity
3725, -48.134987, 21.725204, 16, lillian
3726, -44.920704, -33.556862, 20, actress
3727, 5.714937, 55.501637, 14, anymore
3728, 21.257368, 24.070013, 10, depressed
3729, 49.795792, -49.222813, 6, drs
3730, -60.182388, -17.633337, 20, nicholson
3731, -61.813118, -10.455967, 22, price
3732, -50.522671, 8.147862, 16, radio
3733, 64.455391, 0.229446, 6, loudly
3734, -48.928379, -4.386848, 24, neighbors
3735, -35.000969, -46.365921, 28, angry
3736, 54.653008, 21.348928, 6, wrists
3737, -5.725188, 49.460087, 12, realize
3738, 46.082237, -53.528759, 6, rambling
3739, -55.486706, 14.644706, 16, indicated
3740, 65.921272, -23.211248, 6, paranoid
3741, -54.169170, -35.032486, 22, concluded
3742, -56.219250, 26.884472, 12, schizophrenia
3743, -23.372732, -61.347359, 44, cause
3744, 49.053638, -48.295414, 6, pleasing
3745, -33.704880, -59.367779, 34, loved
3746, 29.469599, 42.866482, 10, attractive
3747, 64.721275, -26.707094, 6, totally
3748, 11.512757, 45.135845, 12, youngest
3749, 7.811091, 63.783352, 10, unhappy
3750, -25.462494, 56.228935, 0, culty
3751, 44.648022, -49.650394, 6, insanity
3752, 8.783652, 56.168747, 12, psy
3753, 18.624605, 58.348999, 8, profession
3754, -30.588457, -46.577312, 36, emerged
3755, 65.685944, -13.733861, 6, abnormal
3756, 21.650459, 46.115215, 8, veered
3757, -57.650772, -4.404459, 16, appropriately
3758, 31.340576, 38.597202, 8, manual
3759, -59.198479, -0.188894, 16, personality
3760, -4.250698, -52.972496, 64, patients
3761, -57.571114, 1.307447, 28, respectability
3762, 31.628088, 43.952278, 10, primarily
3763, 8.548048, 52.355698, 8, med
3764, -6.927744, -58.770203, 32, ical
3765, 9.704756, 49.203785, 6, definitions
3766, -5.904920, 38.552765, 14, confidential
3767, -23.739374, 44.399666, 20, refer
3768, -61.476624, -9.103579, 18, homosex
3769, -26.947519, 55.448315, 10, uality
3770, 61.202847, -7.295068, 6, hint
3771, -52.132656, 12.596789, 18, phrase
3772, 6.822148, 58.987732, 10, adjustment
3773, 58.097828, -40.577995, 0, culties
3774, -62.226688, 16.294243, 12, accuser
3775, -57.402828, -5.145833, 14, personnel
3776, 14.932287, 47.581959, 6, courses
3777, 29.316429, 48.091896, 6, complaining
3778, -51.826778, -21.041103, 26, beliefs
3779, -66.076820, -19.458818, 12, credibility
3780, -28.866951, 43.915524, 12, steilacoom
3781, 57.859650, 17.633514, 6, admission
3782, 34.625843, 44.487869, 8, registered
3783, -43.170910, 31.710159, 10, link
3784, 22.703014, 34.229988, 6, unacceptable
3785, -46.152435, 41.037437, 20, diagnoses
3786, -4.314089, -56.596634, 22, patient
3787, 18.227118, 55.623455, 10, masturbating
3788, 24.246555, 45.480160, 10, fred
3789, -5.143802, -40.166580, 48, carl
3790, -67.067284, 21.618614, 18, schizophrenic
3791, -39.128426, 50.997158, 10, masturbation
3792, 16.659170, -18.380688, 170, died
3793, -33.982498, -53.008736, 40, diagnosed
3794, 16.262831, 56.747353, 10, mas
3795, 22.189262, 28.105959, 8, designer
3796, -13.517147, -62.977005, 42, caused
3797, -52.508221, 12.386859, 20, causes
3798, 19.565088, 43.250443, 10, scattered
3799, 28.302774, 36.138607, 8, inevitably
3800, -45.944279, 17.841452, 28, surprisingly
3801, 51.563427, 20.318714, 12, insane
3802, 6.001890, 49.865673, 10, legend
3803, 32.984909, 23.719624, 8, appealing
3804, -53.172756, 4.417911, 18, seriously
3805, 7.697192, 51.218147, 6, utopian
3806, -30.204426, 52.424797, 16, dream
